"","subject","type","item","condition","question","correct_answer","response","rt","group","ambiguity","trimmed_rt"
"4275","L1 24","gap",16,"a","!","{No}",1,1520,"L1","Ambiguous",1520
"4293","L1 24","gap",17,"b","!","{Yes}",0,1150,"L1","Unambiguous",1150
"4377","L1 25","gap",24,"b","!","{Yes}",0,1322,"L1","Unambiguous",1322
"4384","L1 25","gap",16,"b","!","{No}",1,3314,"L1","Unambiguous",3314
"4387","L1 25","gap",17,"a","!","{Yes}",0,954,"L1","Ambiguous",954
"4405","L1 25","gap",13,"a","!","{Yes}",0,1532,"L1","Ambiguous",1532
"4420","L1 25","gap",22,"b","!","{No}",1,1763,"L1","Unambiguous",1763
"4431","L1 25","gap",18,"b","!","{No}",1,2058,"L1","Unambiguous",2058
"4440","L1 25","gap",21,"a","!","{Yes}",0,1469,"L1","Ambiguous",1469
"4443","L1 25","gap",23,"a","!","{No}",1,2393,"L1","Ambiguous",2393
"4457","L1 25","gap",15,"a","!","{Yes}",0,1726,"L1","Ambiguous",1726
"4468","L1 25","gap",19,"a","!","{Yes}",0,1253,"L1","Ambiguous",1253
"4476","L1 25","gap",14,"b","!","{No}",1,1221,"L1","Unambiguous",1221
"4491","L1 25","gap",20,"b","!","{Yes}",0,3658,"L1","Unambiguous",3658
"4534","L1 26","gap",19,"b","!","{Yes}",0,2715,"L1","Unambiguous",2715
"4537","L1 26","gap",15,"b","!","{No}",1,2440,"L1","Unambiguous",2440
"4555","L1 26","gap",21,"b","!","{Yes}",0,2504,"L1","Unambiguous",2504
"4570","L1 26","gap",17,"b","!","{No}",1,1535,"L1","Unambiguous",1535
"4583","L1 26","gap",14,"a","!","{Yes}",0,2610,"L1","Ambiguous",2610
"4601","L1 26","gap",13,"b","!","{Yes}",0,3218,"L1","Unambiguous",3218
"4607","L1 26","gap",22,"a","!","{No}",1,2991,"L1","Ambiguous",2991
"4610","L1 26","gap",20,"a","!","{No}",1,2569,"L1","Ambiguous",2569
"4636","L1 26","gap",16,"a","!","{No}",1,2543,"L1","Ambiguous",2543
"4643","L1 26","gap",18,"a","!","{No}",1,1883,"L1","Ambiguous",1883
"4660","L1 26","gap",24,"a","!","{No}",1,2589,"L1","Ambiguous",2589
"4664","L1 26","gap",23,"b","!","{Yes}",0,2512,"L1","Unambiguous",2512
"4719","L1 27","gap",20,"b","!","{Yes}",0,1874,"L1","Unambiguous",1874
"4729","L1 27","gap",19,"a","!","{Yes}",0,1744,"L1","Ambiguous",1744
"4737","L1 27","gap",24,"b","!","{Yes}",0,1769,"L1","Unambiguous",1769
"4766","L1 27","gap",17,"a","!","{Yes}",0,3453,"L1","Ambiguous",3453
"4770","L1 27","gap",23,"a","!","{Yes}",0,1555,"L1","Ambiguous",1555
"4777","L1 27","gap",14,"b","!","{No}",1,1216,"L1","Unambiguous",1216
"4803","L1 27","gap",22,"b","!","{Yes}",0,994,"L1","Unambiguous",994
