"","subject","type","item","condition","question","correct_answer","response","rt","group","ambiguity","trimmed_rt"
"4543","L1 26","gap",4,"a","0","-","-",4763,"L1","Ambiguous",4763
"4550","L1 26","gap",5,"b","0","-","-",6831,"L1","Unambiguous",6831
"4565","L1 26","gap",6,"a","0","-","-",8473,"L1","Ambiguous",8473
"4572","L1 26","gap",10,"a","0","-","-",6967,"L1","Ambiguous",6967
"4576","L1 26","gap",7,"b","0","-","-",7015,"L1","Unambiguous",7015
"4593","L1 26","gap",9,"b","0","-","-",3621,"L1","Unambiguous",3621
"4596","L1 26","gap",2,"a","0","-","-",3700,"L1","Ambiguous",3700
"4619","L1 26","gap",11,"b","0","-","-",7648,"L1","Unambiguous",7648
"4632","L1 26","gap",3,"b","0","-","-",4857,"L1","Unambiguous",4857
"4655","L1 26","gap",12,"a","0","-","-",4815,"L1","Ambiguous",4815
"4670","L1 26","gap",8,"a","0","-","-",4612,"L1","Ambiguous",4612
"4694","L1 27","gap",2,"b","0","-","-",6417,"L1","Unambiguous",6417
"4703","L1 27","gap",4,"b","0","-","-",10643,"L1","Unambiguous",10643
"4707","L1 27","gap",10,"b","0","-","-",9159,"L1","Unambiguous",9159
"4722","L1 27","gap",12,"b","0","-","-",4335,"L1","Unambiguous",4335
"4742","L1 27","gap",9,"a","0","-","-",4123,"L1","Ambiguous",4123
"4753","L1 27","gap",8,"b","0","-","-",8270,"L1","Unambiguous",8270
"4759","L1 27","gap",5,"a","0","-","-",5165,"L1","Ambiguous",5165
"4784","L1 27","gap",6,"b","0","-","-",3929,"L1","Unambiguous",3929
"4792","L1 27","gap",7,"a","0","-","-",3156,"L1","Ambiguous",3156
"4805","L1 27","gap",1,"a","0","-","-",5926,"L1","Ambiguous",5926
"4811","L1 27","gap",11,"a","0","-","-",7299,"L1","Ambiguous",7299
"4814","L1 27","gap",3,"a","0","-","-",2630,"L1","Ambiguous",2630
"4885","L1 28","gap",11,"b","0","-","-",3799,"L1","Unambiguous",3799
"4903","L1 28","gap",8,"a","0","-","-",3981,"L1","Ambiguous",3981
"4915","L1 28","gap",7,"b","0","-","-",8706,"L1","Unambiguous",8706
"4919","L1 28","gap",2,"a","0","-","-",6644,"L1","Ambiguous",6644
"4963","L1 28","gap",6,"a","0","-","-",6529,"L1","Ambiguous",6529
"4980","L1 28","gap",1,"b","0","-","-",4672,"L1","Unambiguous",4672
"4986","L1 28","gap",12,"a","0","-","-",5223,"L1","Ambiguous",5223
"4995","L1 28","gap",4,"a","0","-","-",7477,"L1","Ambiguous",7477
"5011","L1 28","gap",10,"a","0","-","-",3821,"L1","Ambiguous",3821
"5022","L1 28","gap",3,"b","0","-","-",7260,"L1","Unambiguous",7260
"5031","L1 28","gap",5,"b","0","-","-",10316,"L1","Unambiguous",10316
"5034","L1 28","gap",9,"b","0","-","-",6326,"L1","Unambiguous",6326
"5058","L1 29","gap",1,"a","0","-","-",6933,"L1","Ambiguous",6933
"5065","L1 29","gap",6,"b","0","-","-",4438,"L1","Unambiguous",4438
"5102","L1 29","gap",3,"a","0","-","-",7816,"L1","Ambiguous",7816
"5118","L1 29","gap",9,"a","0","-","-",6284,"L1","Ambiguous",6284
"5141","L1 29","gap",4,"b","0","-","-",4050,"L1","Unambiguous",4050
"5157","L1 29","gap",10,"b","0","-","-",3936,"L1","Unambiguous",3936
"5164","L1 29","gap",2,"b","0","-","-",5582,"L1","Unambiguous",5582
"5187","L1 29","gap",12,"b","0","-","-",3995,"L1","Unambiguous",3995
"5195","L1 29","gap",8,"b","0","-","-",4049,"L1","Unambiguous",4049
